"Interval start","All Packets"
23715.5,0
23716,0
23716.5,0
23717,0
23717.5,0
23718,1
23718.5,0
23719,0
23719.5,0
23720,0
23720.5,0
23721,0
23721.5,0
23722,0
23722.5,0
23723,0
23723.5,0
23724,0
23724.5,0
23725,1
23725.5,0
23726,1
23726.5,1
23727,0
23727.5,0
23728,0
23728.5,1
23729,0
23729.5,0
23730,0
23730.5,0
23731,0
23731.5,0
23732,0
23732.5,0
23733,0
23733.5,0
23734,0
23734.5,0
23735,0
23735.5,0
23736,0
23736.5,0
23737,0
23737.5,1
23738,0
23738.5,0
23739,4
23739.5,0
23740,0
23740.5,0
23741,0
23741.5,0
23742,0
23742.5,0
23743,0
23743.5,8
23744,0
23744.5,0
23745,1
23745.5,0
23746,0
23746.5,1
23747,0
23747.5,1
23748,0
23748.5,0
23749,0
23749.5,0
23750,1
23750.5,0
23751,0
23751.5,0
23752,0
23752.5,0
23753,0
23753.5,0
23754,0
23754.5,0
23755,1
23755.5,0
23756,0
23756.5,0
23757,0
23757.5,0
23758,1
23758.5,0
23759,0
23759.5,0
23760,0
23760.5,0
23761,0
23761.5,0
23762,0
23762.5,0
23763,4
23763.5,2
23764,1
23764.5,0
23765,0
23765.5,0
23766,0
23766.5,0
23767,0
23767.5,1
23768,0
23768.5,0
23769,0
23769.5,0
23770,0
23770.5,0
23771,0
23771.5,0
23772,0
23772.5,1
23773,0
23773.5,0
23774,1
23774.5,0
23775,0
23775.5,0
23776,0
23776.5,0
23777,0
23777.5,0
23778,0
23778.5,0
23779,0
23779.5,0
23780,0
23780.5,0
23781,0
23781.5,1
23782,0
23782.5,0
23783,0
23783.5,0
23784,0
23784.5,0
23785,1
23785.5,0
23786,0
23786.5,0
23787,0
23787.5,0
23788,1
23788.5,0
23789,0
23789.5,0
23790,1
23790.5,0
23791,0
23791.5,0
23792,0
23792.5,0
23793,0
23793.5,0
23794,0
23794.5,0
23795,0
23795.5,0
23796,0
23796.5,0
23797,0
23797.5,0
23798,1
23798.5,0
23799,1
23799.5,0
23800,0
23800.5,0
23801,0
23801.5,0
23802,0
23802.5,0
23803,0
23803.5,0
23804,0
23804.5,0
23805,0
23805.5,0
23806,0
23806.5,0
23807,0
23807.5,2
23808,0
23808.5,0
23809,0
23809.5,0
23810,0
23810.5,0
23811,0
23811.5,0
23812,0
23812.5,0
23813,0
23813.5,0
23814,0
23814.5,1
23815,0
23815.5,0
23816,0
23816.5,1
23817,0
23817.5,0
23818,0
23818.5,0
23819,0
23819.5,0
23820,0
23820.5,0
23821,0
23821.5,0
23822,1
23822.5,0
23823,0
23823.5,0
23824,0
23824.5,0
23825,1
23825.5,0
23826,0
23826.5,0
23827,0
23827.5,1
23828,0
23828.5,0
23829,0
23829.5,0
23830,0
23830.5,0
23831,0
23831.5,0
23832,0
23832.5,0
23833,0
23833.5,0
23834,1
23834.5,0
23835,0
23835.5,0
23836,0
23836.5,0
23837,1
23837.5,0
23838,0
23838.5,0
23839,0
23839.5,0
23840,0
23840.5,0
23841,0
23841.5,0
23842,0
23842.5,0
23843,0
23843.5,0
23844,0
23844.5,0
23845,1
23845.5,1
23846,1
23846.5,0
23847,0
23847.5,0
23848,1
23848.5,0
23849,0
23849.5,0
23850,0
23850.5,0
23851,0
23851.5,0
23852,0
23852.5,0
23853,0
23853.5,0
23854,0
23854.5,0
23855,0
23855.5,0
23856,0
23856.5,1
23857,0
23857.5,0
23858,0
23858.5,0
23859,0
23859.5,0
23860,0
23860.5,0
23861,0
23861.5,0
23862,0
23862.5,0
23863,0
23863.5,0
23864,0
23864.5,0
23865,1
23865.5,0
23866,0
23866.5,0
23867,0
23867.5,1
23868,0
23868.5,0
23869,0
23869.5,0
23870,1
23870.5,0
23871,1
23871.5,0
23872,0
23872.5,0
23873,0
23873.5,0
23874,0
23874.5,0
23875,0
23875.5,1
23876,0
23876.5,0
23877,0
23877.5,0
23878,0
23878.5,0
23879,0
23879.5,0
23880,0
23880.5,0
23881,0
23881.5,0
23882,0
23882.5,11
23883,0
23883.5,1
23884,0
23884.5,1
23885,0
23885.5,0
23886,0
23886.5,0
23887,0
23887.5,0
23888,0
23888.5,1
23889,0
23889.5,0
23890,0
23890.5,0
23891,0
23891.5,0
23892,0
23892.5,0
23893,0
23893.5,0
23894,1
23894.5,0
23895,1
23895.5,0
23896,0
23896.5,0
23897,0
23897.5,0
23898,1
23898.5,0
23899,0
23899.5,0
23900,0
23900.5,0
23901,0
23901.5,0
23902,0
23902.5,0
23903,0
23903.5,1
23904,0
23904.5,0
23905,0
23905.5,0
23906,0
23906.5,0
23907,0
23907.5,0
23908,0
23908.5,0
23909,0
23909.5,1
23910,0
23910.5,0
23911,0
23911.5,0
23912,0
23912.5,1
23913,0
23913.5,0
23914,0
23914.5,0
23915,1
23915.5,0
23916,0
23916.5,0
23917,0
23917.5,0
23918,3
23918.5,0
23919,0
23919.5,2
23920,0
23920.5,0
23921,1
23921.5,1
23922,0
23922.5,0
23923,0
23923.5,0
23924,0
23924.5,0
23925,0
23925.5,0
23926,0
23926.5,0
23927,1
23927.5,1
23928,0
23928.5,0
23929,0
23929.5,0
23930,0
23930.5,1
23931,0
23931.5,0
23932,0
23932.5,0
23933,0
23933.5,0
23934,0
23934.5,0
23935,0
23935.5,0
23936,0
23936.5,0
23937,0
23937.5,0
23938,0
23938.5,0
23939,1
23939.5,0
23940,0
23940.5,0
23941,0
23941.5,0
23942,1
23942.5,0
23943,0
23943.5,0
23944,0
23944.5,0
23945,0
23945.5,0
23946,0
23946.5,0
23947,0
23947.5,0
23948,1
23948.5,1
23949,0
23949.5,0
23950,0
23950.5,0
23951,1
23951.5,0
23952,0
23952.5,0
23953,0
23953.5,0
23954,0
23954.5,0
23955,0
23955.5,0
23956,0
23956.5,1
23957,0
23957.5,0
23958,0
23958.5,0
23959,0
23959.5,0
23960,0
23960.5,0
23961,0
23961.5,0
23962,0
23962.5,0
23963,0
23963.5,0
23964,0
23964.5,0
23965,2
23965.5,0
23966,1
23966.5,0
23967,0
23967.5,1
23968,0
23968.5,0
23969,0
23969.5,0
23970,0
23970.5,0
23971,0
23971.5,0
23972,0
23972.5,0
23973,0
23973.5,0
23974,1
23974.5,0
23975,0
23975.5,0
23976,0
23976.5,0
23977,0
23977.5,0
23978,0
23978.5,0
23979,0
23979.5,0
23980,0
23980.5,0
23981,0
23981.5,0
23982,0
23982.5,1
23983,0
23983.5,1
23984,0
23984.5,0
23985,0
23985.5,0
23986,0
23986.5,0
23987,0
23987.5,0
23988,1
23988.5,0
23989,0
23989.5,0
23990,1
23990.5,0
23991,1
23991.5,0
23992,0
23992.5,0
23993,0
23993.5,0
23994,0
23994.5,0
23995,0
23995.5,0
23996,0
23996.5,0
23997,0
23997.5,0
23998,0
23998.5,0
23999,0
23999.5,0
24000,0
24000.5,0
24001,0
24001.5,0
24002,1
24002.5,1
24003,0
24003.5,0
24004,0
24004.5,0
24005,0
24005.5,0
24006,0
24006.5,0
24007,1
24007.5,0
24008,0
24008.5,0
24009,0
24009.5,0
24010,0
24010.5,0
24011,4
24011.5,0
24012,3
24012.5,3
24013,0
24013.5,2
24014,0
24014.5,1
24015,0
24015.5,0
24016,0
24016.5,0
24017,0
24017.5,0
24018,0
24018.5,0
24019,0
24019.5,1
24020,0
24020.5,0
24021,3
24021.5,0
24022,8
24022.5,0
24023,2
24023.5,0
24024,1
24024.5,0
24025,1
24025.5,1
24026,0
24026.5,0
24027,0
24027.5,1
24028,1
24028.5,1
24029,0
24029.5,0
24030,0
24030.5,0
24031,0
24031.5,0
24032,0
24032.5,0
24033,0
24033.5,0
24034,0
24034.5,0
24035,0
24035.5,0
24036,0
24036.5,0
24037,0
24037.5,0
24038,0
24038.5,1
24039,0
24039.5,0
24040,1
24040.5,0
24041,0
24041.5,0
24042,0
24042.5,0
24043,0
24043.5,0
24044,0
24044.5,0
24045,0
24045.5,0
24046,0
24046.5,0
24047,0
24047.5,0
24048,0
24048.5,0
24049,1
24049.5,0
24050,0
24050.5,0
24051,1
24051.5,0
24052,1
24052.5,0
24053,0
24053.5,0
24054,0
24054.5,0
24055,0
24055.5,0
24056,0
24056.5,0
24057,0
24057.5,0
24058,0
24058.5,0
24059,0
24059.5,0
24060,0
24060.5,0
24061,1
24061.5,0
24062,0
24062.5,0
24063,0
24063.5,0
24064,0
24064.5,0
24065,0
24065.5,0
24066,0
24066.5,0
24067,0
24067.5,0
24068,0
24068.5,0
24069,0
24069.5,1
24070,0
24070.5,0
24071,0
24071.5,0
24072,0
24072.5,0
24073,0
24073.5,0
24074,0
24074.5,0
24075,0
24075.5,0
24076,0
24076.5,0
24077,0
24077.5,0
24078,0
24078.5,1
24079,0
24079.5,0
24080,0
24080.5,0
24081,0
24081.5,1
24082,0
24082.5,0
24083,0
24083.5,0
24084,0
24084.5,0
24085,1
24085.5,0
24086,0
24086.5,0
24087,0
24087.5,0
24088,0
24088.5,0
24089,0
24089.5,0
24090,0
24090.5,0
24091,0
24091.5,3
24092,7
24092.5,0
24093,3
24093.5,0
24094,0
24094.5,0
24095,2
24095.5,0
24096,1
24096.5,1
24097,0
24097.5,0
24098,0
24098.5,1
24099,0
24099.5,0
24100,0
24100.5,0
24101,0
24101.5,0
24102,0
24102.5,0
24103,0
24103.5,0
24104,0
24104.5,0
24105,0
24105.5,0
24106,0
24106.5,0
24107,0
24107.5,0
24108,1
24108.5,0
24109,0
24109.5,0
24110,0
24110.5,0
24111,0
24111.5,0
24112,0
24112.5,0
24113,0
24113.5,0
24114,0
24114.5,0
24115,0
24115.5,0
24116,0
24116.5,1
24117,0
24117.5,0
24118,0
24118.5,0
24119,0
24119.5,0
24120,0
24120.5,0
24121,0
24121.5,1
24122,0
24122.5,0
24123,0
24123.5,0
24124,0
24124.5,0
24125,0
24125.5,1
24126,0
24126.5,0
24127,0
24127.5,0
24128,0
24128.5,0
24129,0
24129.5,0
24130,0
24130.5,0
24131,0
24131.5,0
24132,0
24132.5,0
24133,0
24133.5,0
24134,0
24134.5,0
24135,0
24135.5,0
24136,0
24136.5,1
24137,0
24137.5,0
24138,0
24138.5,0
24139,0
24139.5,0
24140,0
24140.5,0
24141,0
24141.5,0
24142,0
24142.5,0
24143,0
24143.5,0
24144,0
24144.5,0
24145,1
24145.5,1
24146,0
24146.5,0
24147,0
24147.5,0
24148,0
24148.5,0
24149,0
24149.5,0
24150,0
24150.5,0
24151,0
24151.5,0
24152,0
24152.5,1
24153,0
24153.5,0
24154,0
24154.5,0
24155,0
24155.5,0
24156,1
24156.5,0
24157,0
24157.5,0
24158,0
24158.5,0
24159,0
24159.5,0
24160,0
24160.5,0
24161,0
24161.5,0
24162,0
24162.5,0
24163,0
24163.5,0
24164,0
24164.5,0
24165,1
24165.5,0
24166,0
24166.5,0
24167,0
24167.5,0
24168,0
24168.5,0
24169,0
24169.5,0
24170,0
24170.5,0
24171,0
24171.5,0
24172,0
24172.5,0
24173,0
24173.5,0
24174,0
24174.5,0
24175,1
24175.5,0
24176,0
24176.5,0
24177,0
24177.5,0
24178,0
24178.5,0
24179,0
24179.5,0
24180,0
24180.5,0
24181,0
24181.5,0
24182,0
24182.5,0
24183,0
24183.5,1
24184,0
24184.5,0
24185,9
24185.5,0
24186,1
24186.5,0
24187,0
24187.5,0
24188,1
24188.5,0
24189,0
24189.5,0
24190,0
24190.5,0
24191,0
24191.5,0
24192,0
24192.5,1
24193,0
24193.5,0
24194,0
24194.5,0
24195,0
24195.5,0
24196,0
24196.5,0
24197,0
24197.5,0
24198,0
24198.5,0
24199,0
24199.5,0
24200,0
24200.5,0
24201,0
24201.5,0
24202,0
24202.5,0
24203,0
24203.5,1
24204,0
24204.5,0
24205,1
24205.5,0
24206,0
24206.5,0
24207,0
24207.5,0
24208,0
24208.5,0
24209,1
24209.5,0
24210,0
24210.5,0
24211,0
24211.5,0
24212,1
24212.5,0
24213,0
24213.5,0
24214,0
24214.5,0
24215,1
24215.5,0
24216,0
24216.5,0
24217,0
24217.5,0
24218,0
24218.5,0
24219,0
24219.5,0
24220,0
24220.5,0
24221,1
24221.5,0
24222,0
24222.5,0
24223,0
24223.5,0
24224,0
24224.5,0
24225,0
24225.5,0
24226,0
24226.5,0
24227,0
24227.5,0
24228,0
24228.5,0
24229,0
24229.5,1
24230,0
24230.5,0
24231,0
24231.5,0
24232,0
24232.5,0
24233,0
24233.5,0
24234,0
24234.5,0
24235,0
24235.5,0
24236,0
24236.5,0
24237,0
24237.5,0
24238,0
24238.5,1
24239,0
24239.5,0
24240,0
24240.5,0
24241,0
24241.5,1
24242,0
24242.5,0
24243,0
24243.5,0
24244,0
24244.5,0
24245,0
24245.5,0
24246,0
24246.5,0
24247,0
24247.5,0
24248,0
24248.5,0
24249,0
24249.5,0
24250,1
24250.5,0
24251,0
24251.5,0
24252,0
24252.5,3
24253,0
24253.5,0
24254,0
24254.5,0
24255,1
24255.5,0
24256,0
24256.5,0
24257,0
24257.5,0
24258,0
24258.5,0
24259,1
24259.5,0
24260,0
24260.5,0
24261,0
24261.5,0
24262,0
24262.5,0
24263,0
24263.5,1
24264,2
24264.5,0
24265,2
24265.5,1
24266,0
24266.5,0
24267,1
24267.5,0
24268,0
24268.5,1
24269,0
24269.5,1
24270,0
24270.5,0
24271,0
24271.5,0
24272,0
24272.5,1
24273,0
24273.5,0
24274,0
24274.5,0
24275,0
24275.5,0
24276,0
24276.5,0
24277,0
24277.5,0
24278,0
24278.5,1
24279,0
24279.5,0
24280,1
24280.5,0
24281,0
24281.5,0
24282,0
24282.5,0
24283,0
24283.5,0
24284,0
24284.5,0
24285,0
24285.5,0
24286,0
24286.5,0
24287,0
24287.5,1
24288,0
24288.5,0
24289,0
24289.5,0
24290,0
24290.5,0
24291,0
24291.5,0
24292,0
24292.5,0
24293,0
24293.5,1
24294,0
24294.5,0
24295,0
24295.5,0
24296,0
24296.5,1
24297,0
24297.5,0
24298,0
24298.5,0
24299,0
24299.5,0
24300,0
24300.5,0
24301,0
24301.5,0
24302,0
24302.5,0
24303,0
24303.5,0
24304,0
24304.5,0
24305,0
24305.5,0
24306,0
24306.5,0
24307,0
24307.5,1
24308,0
24308.5,0
24309,0
24309.5,0
24310,0
24310.5,0
24311,0
24311.5,0
24312,0
24312.5,0
24313,0
24313.5,0
24314,0
24314.5,0
24315,0
24315.5,0
24316,1
24316.5,0
24317,0
24317.5,0
24318,0
24318.5,0
24319,0
24319.5,0
24320,0
24320.5,0
24321,0
24321.5,1
24322,0
24322.5,0
24323,0
24323.5,0
24324,0
24324.5,0
24325,2
24325.5,0
24326,0
24326.5,0
24327,0
24327.5,0
24328,0
24328.5,0
24329,0
24329.5,0
24330,0
24330.5,0
24331,0
24331.5,0
24332,0
24332.5,0
24333,0
24333.5,1
24334,0
24334.5,0
24335,0
24335.5,0
24336,0
24336.5,0
24337,0
24337.5,0
24338,0
24338.5,0
24339,0
24339.5,0
24340,0
24340.5,0
24341,0
24341.5,0
24342,0
24342.5,0
24343,0
24343.5,0
24344,0
24344.5,1
24345,0
24345.5,0
24346,0
24346.5,0
24347,0
24347.5,0
24348,0
24348.5,0
24349,0
24349.5,0
24350,0
24350.5,9
24351,0
24351.5,2
24352,0
24352.5,2
24353,0
24353.5,0
24354,0
24354.5,0
24355,0
24355.5,0
24356,0
24356.5,0
24357,1
24357.5,0
24358,0
24358.5,0
24359,0
24359.5,0
24360,0
24360.5,0
24361,0
24361.5,0
24362,0
24362.5,0
24363,0
24363.5,0
24364,0
24364.5,0
24365,0
24365.5,1
24366,0
24366.5,0
24367,0
24367.5,0
24368,0
24368.5,0
24369,0
24369.5,0
24370,0
24370.5,0
24371,0
24371.5,0
24372,0
24372.5,1
24373,0
24373.5,0
24374,0
24374.5,1
24375,1
24375.5,0
24376,0
24376.5,0
24377,1
24377.5,1
24378,1
24378.5,0
24379,0
24379.5,1
24380,1
24380.5,1
24381,1
24381.5,4
24382,0
24382.5,2
24383,0
24383.5,1
24384,1
24384.5,0
24385,2
24385.5,0
24386,0
24386.5,4
24387,0
24387.5,1
24388,0
24388.5,0
24389,0
24389.5,1
24390,0
24390.5,0
24391,0
24391.5,0
24392,0
24392.5,0
24393,0
24393.5,0
24394,0
24394.5,0
24395,0
24395.5,1
24396,0
24396.5,0
24397,0
24397.5,0
24398,0
24398.5,0
24399,0
24399.5,0
24400,0
24400.5,0
24401,0
24401.5,0
24402,0
24402.5,0
24403,0
24403.5,0
24404,0
24404.5,1
24405,0
24405.5,0
24406,0
24406.5,0
24407,0
24407.5,1
24408,0
24408.5,0
24409,0
24409.5,0
24410,0
24410.5,0
24411,0
24411.5,0
24412,0
24412.5,0
24413,0
24413.5,0
24414,0
24414.5,0
24415,0
24415.5,0
24416,0
24416.5,1
24417,0
24417.5,0
24418,0
24418.5,0
24419,0
24419.5,0
24420,0
24420.5,0
24421,0
24421.5,0
24422,0
24422.5,0
24423,0
24423.5,0
24424,0
24424.5,0
24425,0
24425.5,0
24426,0
24426.5,0
24427,1
24427.5,0
24428,0
24428.5,0
24429,0
24429.5,0
24430,0
24430.5,0
24431,2
24431.5,1
24432,3
24432.5,0
24433,0
24433.5,0
24434,0
24434.5,0
24435,0
24435.5,1
24436,0
24436.5,0
24437,1
24437.5,1
24438,0
24438.5,0
24439,0
24439.5,0
24440,0
24440.5,0
24441,0
24441.5,1
24442,0
24442.5,0
24443,0
24443.5,0
24444,0
24444.5,1
24445,1
24445.5,0
24446,0
24446.5,0
24447,0
24447.5,0
24448,0
24448.5,0
24449,0
24449.5,0
24450,0
24450.5,0
24451,0
24451.5,0
24452,0
24452.5,0
24453,1
24453.5,0
24454,0
24454.5,0
24455,0
24455.5,0
24456,0
24456.5,0
24457,0
24457.5,0
24458,0
24458.5,0
24459,0
24459.5,0
24460,0
24460.5,0
24461,0
24461.5,0
24462,0
24462.5,0
24463,0
24463.5,0
24464,0
24464.5,0
24465,0
24465.5,0
24466,0
24466.5,1
24467,0
24467.5,0
24468,0
24468.5,0
24469,0
24469.5,0
24470,0
24470.5,0
24471,0
24471.5,0
24472,0
24472.5,0
24473,0
24473.5,0
24474,0
24474.5,0
24475,0
24475.5,1
24476,0
24476.5,0
24477,0
24477.5,0
24478,0
24478.5,0
24479,0
24479.5,0
24480,0
24480.5,0
24481,0
24481.5,0
24482,0
24482.5,0
24483,0
24483.5,0
24484,0
24484.5,1
24485,0
24485.5,0
24486,0
24486.5,0
24487,0
24487.5,0
24488,0
24488.5,0
24489,0
24489.5,0
24490,0
24490.5,0
24491,0
24491.5,0
24492,0
24492.5,0
24493,1
24493.5,0
24494,1
24494.5,0
24495,0
24495.5,0
24496,0
24496.5,10
24497,0
24497.5,2
24498,1
24498.5,0
24499,0
24499.5,0
24500,0
24500.5,0
24501,0
24501.5,0
24502,1
24502.5,0
24503,0
24503.5,0
24504,0
24504.5,0
24505,0
24505.5,0
24506,0
24506.5,0
24507,0
24507.5,0
24508,0
24508.5,0
24509,0
24509.5,0
24510,0
24510.5,1
24511,0
24511.5,0
24512,0
24512.5,0
24513,0
24513.5,0
24514,0
24514.5,0
24515,1
24515.5,0
24516,0
24516.5,0
24517,0
24517.5,0
24518,0
24518.5,0
24519,0
24519.5,1
24520,0
24520.5,0
24521,0
24521.5,0
24522,0
24522.5,0
24523,0
24523.5,0
24524,0
24524.5,0
24525,0
24525.5,0
24526,0
24526.5,0
24527,0
24527.5,0
24528,0
24528.5,0
24529,0
24529.5,0
24530,1
24530.5,0
24531,0
24531.5,0
24532,0
24532.5,0
24533,0
24533.5,0
24534,0
24534.5,0
24535,0
24535.5,0
24536,0
24536.5,0
24537,0
24537.5,0
24538,0
24538.5,1
24539,0
24539.5,0
24540,0
24540.5,0
24541,0
24541.5,0
24542,0
24542.5,0
24543,0
24543.5,0
24544,0
24544.5,0
24545,0
24545.5,0
24546,0
24546.5,0
24547,0
24547.5,1
24548,0
24548.5,0
24549,0
24549.5,0
24550,0
24550.5,2
24551,0
24551.5,0
24552,0
24552.5,0
24553,0
24553.5,0
24554,0
24554.5,0
24555,0
24555.5,0
24556,0
24556.5,0
24557,0
24557.5,0
24558,0
24558.5,0
24559,1
24559.5,0
24560,0
24560.5,0
24561,0
24561.5,0
24562,0
24562.5,0
24563,0
24563.5,0
24564,0
24564.5,0
24565,1
24565.5,0
24566,0
24566.5,0
24567,0
24567.5,0
24568,0
24568.5,0
24569,0
24569.5,0
24570,0
24570.5,0
24571,0
24571.5,0
24572,1
24572.5,0
24573,0
24573.5,0
24574,0
24574.5,1
24575,0
24575.5,0
24576,0
24576.5,0
24577,0
24577.5,0
24578,0
24578.5,0
24579,0
24579.5,0
24580,0
24580.5,0
24581,1
24581.5,0
24582,0
24582.5,0
24583,0
24583.5,0
24584,0
24584.5,0
24585,0
24585.5,0
24586,0
24586.5,0
24587,0
24587.5,0
24588,0
24588.5,0
24589,0
24589.5,1
24590,0
24590.5,0
24591,0
24591.5,0
24592,0
24592.5,0
24593,0
24593.5,0
24594,0
24594.5,0
24595,0
24595.5,3
24596,0
24596.5,1
24597,2
24597.5,4
24598,2
24598.5,2
24599,0
24599.5,0
24600,1
24600.5,0
24601,0
24601.5,1
24602,0
24602.5,0
24603,0
24603.5,1
24604,0
24604.5,0
24605,0
24605.5,0
24606,0
24606.5,1
24607,1
24607.5,0
24608,0
24608.5,0
24609,0
24609.5,0
24610,0
24610.5,0
24611,0
24611.5,0
24612,0
24612.5,0
24613,0
24613.5,0
24614,0
24614.5,0
24615,0
24615.5,0
24616,0
24616.5,0
24617,0
24617.5,0
24618,0
24618.5,0
24619,0
24619.5,0
24620,0
24620.5,0
24621,0
24621.5,0
24622,0
24622.5,0
24623,0
24623.5,0
24624,0
24624.5,0
24625,1
24625.5,1
24626,0
24626.5,0
24627,0
24627.5,0
24628,0
24628.5,0
24629,0
24629.5,0
24630,0
24630.5,0
24631,0
24631.5,0
24632,0
24632.5,0
24633,0
24633.5,0
24634,0
24634.5,0
24635,0
24635.5,0
24636,0
24636.5,0
24637,0
24637.5,0
24638,0
24638.5,0
24639,0
24639.5,0
24640,0
24640.5,0
24641,0
24641.5,0
24642,0
24642.5,0
24643,0
24643.5,0
24644,0
24644.5,0
24645,0
24645.5,0
24646,0
24646.5,0
24647,0
24647.5,0
24648,0
24648.5,0
24649,0
24649.5,0
24650,0
24650.5,0
24651,0
24651.5,0
24652,0
24652.5,0
24653,0
24653.5,0
24654,0
24654.5,0
24655,0
24655.5,0
24656,0
24656.5,0
24657,0
24657.5,0
24658,0
24658.5,0
24659,0
24659.5,0
24660,0
24660.5,0
24661,0
24661.5,0
24662,0
24662.5,0
24663,1
24663.5,0
24664,0
24664.5,0
24665,0
24665.5,0
24666,3
24666.5,2
24667,5
24667.5,0
24668,3
24668.5,0
24669,0
24669.5,1
24670,1
24670.5,0
24671,2
24671.5,0
24672,0
24672.5,0
24673,1
24673.5,0
24674,0
24674.5,0
24675,0
24675.5,0
24676,0
24676.5,0
24677,0
24677.5,0
24678,0
24678.5,0
24679,0
24679.5,0
24680,0
24680.5,0
24681,0
24681.5,1
24682,0
24682.5,0
24683,0
24683.5,0
24684,0
24684.5,0
24685,1
24685.5,0
24686,0
24686.5,0
24687,0
24687.5,0
24688,0
24688.5,0
24689,0
24689.5,0
24690,0
24690.5,0
24691,0
24691.5,0
24692,0
24692.5,0
24693,0
24693.5,0
24694,0
24694.5,0
24695,0
24695.5,1
24696,0
24696.5,0
24697,0
24697.5,0
24698,0
24698.5,0
24699,0
24699.5,0
24700,0
24700.5,0
24701,0
24701.5,0
24702,0
24702.5,0
24703,0
24703.5,0
24704,0
24704.5,0
24705,0
24705.5,0
24706,0
24706.5,0
24707,0
24707.5,0
24708,0
24708.5,0
24709,0
24709.5,0
24710,0
24710.5,0
24711,0
24711.5,0
24712,0
24712.5,0
24713,0
24713.5,0
24714,0
24714.5,0
24715,1
24715.5,1
24716,0
24716.5,0
24717,0
24717.5,0
24718,0
24718.5,0
24719,0
24719.5,1
24720,0
24720.5,3
24721,3
24721.5,3
24722,1
24722.5,0
24723,0
24723.5,1
24724,7
24724.5,0
24725,7
24725.5,0
24726,4
24726.5,0
24727,1
24727.5,0
24728,2
24728.5,4
24729,0
24729.5,2
24730,0
24730.5,0
24731,3
24731.5,0
24732,2
24732.5,0
24733,2
24733.5,0
24734,0
24734.5,0
24735,0
24735.5,0
24736,0
24736.5,3
24737,1
24737.5,0
24738,1
24738.5,2
24739,1
24739.5,4
24740,0
24740.5,2
24741,1
24741.5,0
24742,0
24742.5,2
24743,1
24743.5,0
24744,1
24744.5,0
24745,1
24745.5,0
24746,0
24746.5,0
24747,0
24747.5,1
24748,1
24748.5,3
24749,2
24749.5,0
24750,0
24750.5,2
24751,0
24751.5,2
24752,0
24752.5,0
24753,1
24753.5,1
24754,1
24754.5,0
24755,1
24755.5,0
24756,0
24756.5,0
24757,1
24757.5,0
24758,0
24758.5,0
24759,0
24759.5,0
24760,0
24760.5,0
24761,0
24761.5,0
24762,0
24762.5,0
24763,0
24763.5,0
24764,0
24764.5,0
24765,0
24765.5,0
24766,0
24766.5,1
24767,0
24767.5,0
24768,0
24768.5,0
24769,0
24769.5,0
24770,0
24770.5,0
24771,0
24771.5,0
24772,0
24772.5,0
24773,0
24773.5,0
24774,0
24774.5,0
24775,0
24775.5,1
24776,0
24776.5,0
24777,0
24777.5,0
24778,0
24778.5,0
24779,0
24779.5,0
24780,0
24780.5,0
24781,0
24781.5,0
24782,0
24782.5,0
24783,0
24783.5,0
24784,0
24784.5,0
24785,0
24785.5,0
24786,0
24786.5,0
24787,0
24787.5,0
24788,0
24788.5,0
24789,0
24789.5,0
24790,0
24790.5,0
24791,0
24791.5,0
24792,0
24792.5,0
24793,0
24793.5,0
24794,0
24794.5,0
24795,0
24795.5,0
24796,0
24796.5,0
24797,0
24797.5,0
24798,0
24798.5,0
24799,0
24799.5,0
24800,0
24800.5,0
24801,0
24801.5,0
24802,0
24802.5,0
24803,0
24803.5,0
24804,0
24804.5,1
24805,1
24805.5,0
24806,0
24806.5,3
24807,1
24807.5,2
24808,4
24808.5,1
24809,2
24809.5,0
24810,0
24810.5,0
24811,2
24811.5,0
24812,1
24812.5,1
24813,0
24813.5,0
24814,0
24814.5,1
24815,1
24815.5,0
24816,0
24816.5,0
24817,0
24817.5,0
24818,0
24818.5,0
24819,0
24819.5,0
24820,0
24820.5,0
24821,0
24821.5,0
24822,0
24822.5,0
24823,0
24823.5,0
24824,0
24824.5,0
24825,0
24825.5,0
24826,0
24826.5,0
24827,0
24827.5,0
24828,0
24828.5,0
24829,0
24829.5,0
24830,0
24830.5,0
24831,0
24831.5,0
24832,0
24832.5,0
24833,0
24833.5,0
24834,0
24834.5,0
24835,0
24835.5,0
24836,0
24836.5,1
24837,0
24837.5,0
24838,0
24838.5,0
24839,0
24839.5,0
24840,0
24840.5,0
24841,0
24841.5,0
24842,0
24842.5,0
24843,0
24843.5,0
24844,0
24844.5,0
24845,0
24845.5,0
24846,0
24846.5,0
24847,0
24847.5,0
24848,0
24848.5,0
24849,0
24849.5,0
24850,0
24850.5,0
24851,0
24851.5,0
24852,0
24852.5,0
24853,0
24853.5,0
24854,0
24854.5,0
24855,0
24855.5,0
24856,0
24856.5,0
24857,0
24857.5,0
24858,0
24858.5,0
24859,0
24859.5,0
24860,0
24860.5,0
24861,1
24861.5,0
24862,0
24862.5,0
24863,0
24863.5,0
24864,0
24864.5,0
24865,1
24865.5,0
24866,0
24866.5,0
24867,0
24867.5,0
24868,0
24868.5,0
24869,0
24869.5,0
24870,0
24870.5,0
24871,0
24871.5,0
24872,0
24872.5,0
24873,0
24873.5,0
24874,0
24874.5,0
24875,0
24875.5,0
24876,0
24876.5,0
24877,5
24877.5,2
24878,1
24878.5,0
24879,5
24879.5,0
24880,4
24880.5,0
